N,P,K,temperature,humidity,ph,rainfall,label,NPK_Total,NPK_Average,Humidity_Temp_Index,Soil_Fertility,Rainfall_Category
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,58,19.333333333333332,2423.8272380841795,18.299999999999997,Medium
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,62,20.666666666666668,2663.6686853779433,20.8,High
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,63,21.0,2659.709775601685,22.0,Medium
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,70,23.333333333333332,2627.0761557557316,24.400000000000002,Medium
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,62,20.666666666666668,2530.67697562257,21.0,Medium
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,35,11.666666666666666,2591.496690753544,10.6,Medium
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,77,25.666666666666668,2639.1205821469666,26.200000000000003,High
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,47,15.666666666666666,2727.475785078326,15.1,Medium
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,89,29.666666666666668,2546.4742577274096,30.3,Medium
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,95,31.666666666666668,2744.1501318044793,32.3,Medium
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,42,14.0,2773.1191263283895,13.7,Medium
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,60,20.0,2861.150719973606,19.6,High
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,82,27.333333333333332,2624.2852200252482,27.900000000000002,Medium
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,51,17.0,2693.1427650152914,16.9,Medium
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,74,24.666666666666668,2339.265126215524,25.4,Medium
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,82,27.333333333333332,2455.5425118806193,28.400000000000002,Medium
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,47,15.666666666666666,2648.1712064091107,14.9,Medium
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,62,20.666666666666668,2705.9036234564273,20.9,High
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,89,29.666666666666668,2598.8263843085942,29.6,Medium
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,71,23.666666666666668,2740.506434297295,23.700000000000003,High
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,74,24.666666666666668,2490.7291936496795,25.4,High
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,86,28.666666666666668,2594.9717371773513,28.799999999999997,High
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,70,23.333333333333332,2713.698721869783,22.4,Medium
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,78,26.0,2657.5082519703874,26.099999999999998,Medium
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,74,24.666666666666668,2784.886261048746,26.2,Medium
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,60,20.0,2684.235480271211,19.700000000000003,Medium
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,95,31.666666666666668,2390.6399435559515,31.5,Medium
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,68,22.666666666666668,2722.484340596514,23.200000000000003,Medium
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,75,25.0,2605.2907503612205,26.400000000000002,Medium
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,87,29.0,2609.261719377186,29.3,Medium
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,54,18.0,2400.803242773122,16.9,Medium
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,75,25.0,2793.9410288187405,25.400000000000002,High
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,83,27.666666666666668,2465.145999862468,28.3,High
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,62,20.666666666666668,2539.115438020978,20.0,Medium
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,66,22.0,2552.0150851324925,21.6,Medium
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,63,21.0,2438.409003672455,19.6,Medium
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,85,28.333333333333332,2746.738996176892,27.900000000000002,Medium
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,97,32.333333333333336,2504.688347498724,33.0,Medium
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,65,21.666666666666668,2464.697656105516,22.400000000000002,High
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,61,20.333333333333332,2616.7959771171872,19.299999999999997,Medium
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,61,20.333333333333332,2760.0946507275403,18.299999999999997,Medium
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,74,24.666666666666668,2732.1571323926923,25.4,Medium
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,79,26.333333333333332,2756.23309663301,27.4,High
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,76,25.333333333333332,2318.166475357908,24.799999999999997,Medium
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,95,31.666666666666668,2506.6370950183828,31.6,Medium
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,74,24.666666666666668,2635.7199840385283,23.9,High
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,43,14.333333333333334,2662.9260408943564,13.0,Medium
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,48,16.0,2730.3106900626385,15.0,High
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,75,25.0,2873.982351304902,24.0,High
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,80,26.666666666666668,2580.862386547834,26.7,Medium
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,56,18.666666666666668,2841.1660251377803,17.1,High
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,60,20.0,2341.231719149063,18.8,High
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,74,24.666666666666668,2413.7194146073452,24.2,Medium
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,71,23.666666666666668,2551.150542295315,23.9,Medium
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,42,14.0,2586.5946348676844,12.7,Medium
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,88,29.333333333333332,2630.130385175148,29.1,Medium
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,64,21.333333333333332,2389.2864000064733,21.5,Medium
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,57,19.0,2382.259570135379,17.099999999999998,Medium
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,69,23.0,2476.4714228255043,24.5,Medium
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,63,21.0,2733.525600187534,21.4,Medium
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,77,25.666666666666668,2521.073884121462,27.1,Medium
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,50,16.666666666666668,2408.4879794975964,15.0,Medium
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,67,22.333333333333332,2458.375513263087,22.7,Medium
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,99,33.0,2699.8969794164136,33.2,Medium
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,79,26.333333333333332,2702.550938037602,25.6,High
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,77,25.666666666666668,2827.758255795201,26.200000000000003,Medium
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,72,24.0,2438.5990127699597,23.3,Medium
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,62,20.666666666666668,2464.9656071522954,18.8,High
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,68,22.666666666666668,2484.0297478655707,23.4,Medium
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,56,18.666666666666668,2842.2294030672765,17.6,High
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,65,21.666666666666668,2519.484960858072,21.3,Medium
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,66,22.0,2407.060474861612,20.6,Medium
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,91,30.333333333333332,2755.322337132188,31.3,Medium
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,70,23.333333333333332,2711.1624556841734,23.700000000000003,Medium
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,72,24.0,2552.968275225985,23.7,Medium
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,47,15.666666666666666,2687.516087806127,14.4,High
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,65,21.666666666666668,2634.122190142824,21.700000000000003,Medium
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,65,21.666666666666668,2599.625407756328,22.200000000000003,High
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,63,21.0,2726.532561293075,21.1,High
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,87,29.0,2691.5442413293117,28.9,Medium
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,70,23.333333333333332,2472.220504032279,23.3,Medium
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,76,25.333333333333332,2420.63276606088,26.5,Medium
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,74,24.666666666666668,2660.9087018231658,24.1,Medium
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,204,68.0,1932.5958861576635,74.5,Low
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,192,64.0,1959.9865296348635,71.2,Low
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,169,56.333333333333336,1844.8018909055063,61.1,Low
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,203,67.66666666666667,1882.0178917964017,74.2,Low
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,187,62.333333333333336,2121.13069139875,68.7,Low
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,195,65.0,2018.4326665084775,71.10000000000001,Low
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,174,58.0,2013.6298860644797,63.5,Low
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,188,62.666666666666664,1826.1045625590555,68.5,Low
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,184,61.333333333333336,1871.8265212219815,67.30000000000001,Low
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,211,70.33333333333333,1945.2274926618472,76.19999999999999,Low
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,177,59.0,1929.0109567208444,63.800000000000004,Low
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,199,66.33333333333333,1965.4282003010405,71.9,Low
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,193,64.33333333333333,1832.36887070482,71.9,Low
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,172,57.333333333333336,2095.071619661829,61.8,Low
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,176,58.666666666666664,2067.7155932372975,63.900000000000006,Low
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,184,61.333333333333336,2014.2520459480836,68.30000000000001,Low
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,194,64.66666666666667,1919.021223683156,71.7,Low
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,164,54.666666666666664,1839.142310459756,59.199999999999996,Low
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,186,62.0,1955.0783611560582,68.10000000000001,Low
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,188,62.666666666666664,2002.8256231259525,68.10000000000001,Low
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,181,60.333333333333336,1933.1838753912684,66.4,Low
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,177,59.0,2088.962781624533,63.2,Low
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,173,57.666666666666664,1865.7590933897816,62.60000000000001,Low
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,163,54.333333333333336,1895.8293543490283,58.9,Low
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,185,61.666666666666664,2057.908490964642,68.0,Low
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,188,62.666666666666664,1817.2040901900878,66.9,Low
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,167,55.666666666666664,1880.849856015735,60.300000000000004,Low
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,202,67.33333333333333,2039.2451529513646,73.7,Low
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,189,63.0,2107.3308665325812,70.6,Low
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,163,54.333333333333336,1765.9248175028772,59.7,Low
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,186,62.0,1809.6199925346066,67.60000000000001,Low
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,180,60.0,1945.0079380391517,64.7,Low
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,202,67.33333333333333,2040.5405007954612,73.1,Low
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,170,56.666666666666664,1978.7007966539256,62.300000000000004,Low
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,199,66.33333333333333,1998.469427361507,72.8,Low
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,179,59.666666666666664,2148.0197850307754,65.2,Low
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,176,58.666666666666664,1748.4672803398846,64.1,Low
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,170,56.666666666666664,1847.1520650513116,62.1,Low
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,183,61.0,1869.8822579961834,66.0,Low
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,186,62.0,1864.7265168283857,68.0,Low
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,171,57.0,2062.656321505176,62.1,Low
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,195,65.0,1968.203357447803,71.7,Low
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,162,54.0,2055.7029487042096,58.900000000000006,Low
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,208,69.33333333333333,2088.524336277506,75.7,Low
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,182,60.666666666666664,1898.099906740175,67.30000000000001,Low
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,174,58.0,1748.4170903529584,63.2,Low
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,188,62.666666666666664,1806.4219282480124,69.5,Low
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,170,56.666666666666664,1789.4394272093186,61.8,Low
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,179,59.666666666666664,2030.0251517808333,65.9,Low
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,176,58.666666666666664,2021.0951090943684,63.900000000000006,Low
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,197,65.66666666666667,1751.7575849395125,73.1,Low
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,160,53.333333333333336,1712.0753295773782,58.0,Low
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,189,63.0,1741.0989343770914,69.0,Low
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,164,54.666666666666664,1913.7959067413442,59.9,Low
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,187,62.333333333333336,1890.1392493110468,67.9,Low
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,174,58.0,1918.7237494275446,62.5,Low
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,209,69.66666666666667,1788.7954048760369,76.0,Low
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,196,65.33333333333333,1972.5834840620364,71.7,Low
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,187,62.333333333333336,1729.2354821053123,67.7,Low
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,177,59.0,2071.968206998127,64.5,Low
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,208,69.33333333333333,2071.0627014474326,75.5,Low
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,168,56.0,1828.5593689979967,61.1,Low
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,188,62.666666666666664,1934.0474300925289,68.7,Low
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,186,62.0,2001.3790201459428,67.0,Low
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,178,59.333333333333336,1835.0069019076711,65.3,Low
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,208,69.33333333333333,2068.569602374533,75.4,Low
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,204,68.0,1692.311125478019,73.9,Low
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,204,68.0,1835.468887104187,74.60000000000001,Low
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,163,54.333333333333336,1943.9677709424952,59.8,Low
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,165,55.0,1974.7049284476873,59.5,Low
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,203,67.66666666666667,1854.4290506923087,74.10000000000001,Low
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,164,54.666666666666664,1972.4587423167175,59.400000000000006,Low
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,172,57.333333333333336,1816.220958280144,62.70000000000001,Low
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,183,61.0,1806.8031960605397,66.6,Low
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,196,65.33333333333333,1828.9279516213962,72.4,Low
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,208,69.33333333333333,1997.973217412506,75.80000000000001,Low
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,181,60.333333333333336,2076.8676428897525,65.5,Low
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,176,58.666666666666664,2128.8151520415527,63.3,Low
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,200,66.66666666666667,2043.656608172455,74.0,Low
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,197,65.66666666666667,1996.574870576235,71.7,Low
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,179,59.666666666666664,1761.7922133883167,64.30000000000001,Low
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,193,64.33333333333333,1804.0701157200924,70.00000000000001,Low
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,185,61.666666666666664,1746.8557038730623,66.3,Low
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,189,63.0,1920.887585406182,68.3,Low
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,171,57.0,1934.1993118590797,61.300000000000004,Low
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,188,62.666666666666664,1989.1105470115199,69.3,Low
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,185,61.666666666666664,1829.24481293769,67.30000000000001,Low
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,185,61.666666666666664,1938.3490010764458,67.2,Low
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,184,61.333333333333336,2175.7547785703364,67.80000000000001,Low
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,184,61.333333333333336,1693.747266228209,67.2,Low
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,163,54.333333333333336,1833.9371301568585,59.1,Low
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,207,69.0,1801.1258407505545,75.2,Low
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,171,57.0,1949.3778146265922,62.7,Low
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,156,52.0,1895.493360453132,56.900000000000006,Low
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,172,57.333333333333336,1843.0381557813403,62.2,Low
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,171,57.0,1737.2537494223563,62.6,Low
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,176,58.666666666666664,1753.437816592021,63.0,Low
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,167,55.666666666666664,1850.8549669270844,61.1,Low
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,180,60.0,1798.7994120367,64.7,Low
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,195,65.0,1871.6768009689074,70.5,Low
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,174,58.0,1844.1207517777023,61.1,Medium
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,136,45.333333333333336,2205.5053104276876,46.8,Medium
63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute,149,49.666666666666664,2198.0528581794288,51.0,Medium
86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,165,55.0,2267.6962229279684,58.099999999999994,Medium
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,177,59.0,1698.1705667206968,62.7,Medium
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,171,57.0,1822.6958208406068,61.3,Medium
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,143,47.666666666666664,1992.5525579374873,49.2,Medium
70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,153,51.0,2162.876186664324,52.9,Medium
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,166,55.333333333333336,1975.1493071311534,56.5,Medium
74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,154,51.333333333333336,2089.5196595135353,53.6,Medium
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,186,62.0,1789.796076607596,64.7,Medium
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,165,55.0,2276.0915591376834,56.9,Medium
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,168,56.0,1727.3068042151087,59.3,Medium
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,155,51.666666666666664,2223.4780285960605,52.5,Medium
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,148,49.333333333333336,1787.3916419897887,51.1,Medium
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,143,47.666666666666664,1933.9451859594844,49.9,Medium
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,161,53.666666666666664,1665.8138670677315,55.699999999999996,Medium
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,169,56.333333333333336,2106.030886740192,59.7,Medium
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,161,53.666666666666664,2109.0678143970636,56.5,Medium
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,155,51.666666666666664,1769.2563150137607,53.800000000000004,Medium
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,176,58.666666666666664,1838.7183307381868,61.3,Medium
81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,jute,173,57.666666666666664,1698.6737570343719,60.0,Medium
84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,jute,177,59.0,2144.2695308737802,61.5,Medium
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,167,55.666666666666664,1735.6385118081314,58.1,Medium
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,175,58.333333333333336,1886.0124101169215,60.1,Medium
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,171,57.0,2192.8561244595294,58.900000000000006,Medium
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,166,55.333333333333336,2080.676639798429,57.9,Medium
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,165,55.0,2153.2836909421026,57.1,Medium
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,156,52.0,1934.3116368981669,53.7,Medium
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,167,55.666666666666664,2141.7374277365434,58.300000000000004,Medium
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,161,53.666666666666664,1909.192835021853,55.2,Medium
81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,jute,155,51.666666666666664,2090.971270949025,54.599999999999994,Medium
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,165,55.0,1947.437769049218,56.199999999999996,Medium
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,163,54.333333333333336,1719.616487778062,56.1,Medium
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,149,49.666666666666664,1677.828544708424,51.2,Medium
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,171,57.0,2153.777748478242,59.1,Medium
77,52,41,23.89069041,83.46409075,6.097294061,167.72306319999996,jute,170,56.666666666666664,1994.0147524603947,58.699999999999996,Medium
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,183,61.0,1881.065987140408,63.800000000000004,Medium
62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,jute,148,49.333333333333336,2006.4841936871328,50.6,Medium
90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute,183,61.0,1716.1403471846477,63.9,Medium
66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,jute,149,49.666666666666664,1850.1801037394641,51.3,Medium
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,171,57.0,2030.4944230856213,59.3,Medium
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute,186,62.0,1917.0856061616491,64.7,Medium
77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute,172,57.333333333333336,1923.294524648761,59.3,Medium
94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute,172,57.333333333333336,2155.9237242367476,61.0,Medium
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,151,50.333333333333336,1963.349109746228,52.8,Medium
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,151,50.333333333333336,2103.0856010118614,51.3,Medium
